json_path,object_index,source_folder_class,json_class,json_details
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X018_C045_0201/16_X018_C045_0201_3.Json,1,스티로폼류,전자제품,이동전화단말기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X018_C045_0201/16_X018_C045_0201_1.Json,1,스티로폼류,전자제품,이동전화단말기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X018_C045_0201/16_X018_C045_0201_2.Json,1,스티로폼류,전자제품,이동전화단말기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X018_C045_0201/16_X018_C045_0201_4.Json,1,스티로폼류,전자제품,이동전화단말기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X018_C045_0201/16_X018_C045_0201_0.Json,1,스티로폼류,전자제품,이동전화단말기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X047_C058_0210/16_X047_C058_0210_1.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X047_C058_0210/16_X047_C058_0210_2.Json,1,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X047_C058_0210/16_X047_C058_0210_0.Json,1,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X047_C058_0210/16_X047_C058_0210_3.Json,1,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X047_C058_0210/16_X047_C058_0210_4.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X002_C045_0201/16_X002_C045_0201_4.Json,1,스티로폼류,전자제품,이동전화단말기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X002_C045_0201/16_X002_C045_0201_3.Json,1,스티로폼류,전자제품,이동전화단말기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X002_C045_0201/16_X002_C045_0201_2.Json,1,스티로폼류,전자제품,이동전화단말기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X002_C045_0201/16_X002_C045_0201_0.Json,1,스티로폼류,전자제품,이동전화단말기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X002_C045_0201/16_X002_C045_0201_1.Json,1,스티로폼류,전자제품,이동전화단말기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X044_C058_0210/16_X044_C058_0210_1.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X044_C058_0210/16_X044_C058_0210_0.Json,1,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X044_C058_0210/16_X044_C058_0210_3.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X044_C058_0210/16_X044_C058_0210_4.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X044_C058_0210/16_X044_C058_0210_2.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X004_C045_0201/16_X004_C045_0201_1.Json,1,스티로폼류,전자제품,이동전화단말기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X004_C045_0201/16_X004_C045_0201_4.Json,1,스티로폼류,전자제품,이동전화단말기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X004_C045_0201/16_X004_C045_0201_3.Json,1,스티로폼류,전자제품,이동전화단말기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X004_C045_0201/16_X004_C045_0201_2.Json,1,스티로폼류,전자제품,이동전화단말기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X004_C045_0201/16_X004_C045_0201_0.Json,1,스티로폼류,전자제품,이동전화단말기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X010_C061_0131/16_X010_C061_0131_2.Json,1,스티로폼류,종이류,책자
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X010_C061_0131/16_X010_C061_0131_4.Json,1,스티로폼류,종이류,책자
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X010_C061_0131/16_X010_C061_0131_1.Json,1,스티로폼류,종이류,책자
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X010_C061_0131/16_X010_C061_0131_0.Json,1,스티로폼류,종이류,책자
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X010_C061_0131/16_X010_C061_0131_3.Json,1,스티로폼류,종이류,책자
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X036_C058_0210/16_X036_C058_0210_1.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X036_C058_0210/16_X036_C058_0210_4.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X036_C058_0210/16_X036_C058_0210_3.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X036_C058_0210/16_X036_C058_0210_2.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X036_C058_0210/16_X036_C058_0210_0.Json,1,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X005_C061_0128/16_X005_C061_0128_4.Json,1,스티로폼류,캔류,음료수캔
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X005_C061_0128/16_X005_C061_0128_3.Json,1,스티로폼류,캔류,음료수캔
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X005_C061_0128/16_X005_C061_0128_1.Json,1,스티로폼류,캔류,음료수캔
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X005_C061_0128/16_X005_C061_0128_0.Json,1,스티로폼류,캔류,음료수캔
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X005_C061_0128/16_X005_C061_0128_2.Json,1,스티로폼류,캔류,음료수캔
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X040_C058_0210/16_X040_C058_0210_3.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X040_C058_0210/16_X040_C058_0210_4.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X040_C058_0210/16_X040_C058_0210_1.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X040_C058_0210/16_X040_C058_0210_0.Json,1,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X040_C058_0210/16_X040_C058_0210_2.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X027_C058_0210/16_X027_C058_0210_3.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X027_C058_0210/16_X027_C058_0210_2.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X027_C058_0210/16_X027_C058_0210_4.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X027_C058_0210/16_X027_C058_0210_0.Json,1,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X027_C058_0210/16_X027_C058_0210_1.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X002_C061_0131/16_X002_C061_0131_0.Json,1,스티로폼류,플라스틱류,기타
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X002_C061_0131/16_X002_C061_0131_1.Json,1,스티로폼류,플라스틱류,기타
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X002_C061_0131/16_X002_C061_0131_3.Json,1,스티로폼류,플라스틱류,기타
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X002_C061_0131/16_X002_C061_0131_4.Json,1,스티로폼류,플라스틱류,기타
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X002_C061_0131/16_X002_C061_0131_2.Json,1,스티로폼류,플라스틱류,기타
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X009_C061_0129/16_X009_C061_0129_3.Json,1,스티로폼류,캔류,음료수캔
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X009_C061_0129/16_X009_C061_0129_2.Json,1,스티로폼류,캔류,음료수캔
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X009_C061_0129/16_X009_C061_0129_0.Json,1,스티로폼류,캔류,음료수캔
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X009_C061_0129/16_X009_C061_0129_4.Json,1,스티로폼류,캔류,음료수캔
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X009_C061_0129/16_X009_C061_0129_1.Json,1,스티로폼류,캔류,음료수캔
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X031_C058_0210/16_X031_C058_0210_0.Json,1,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X031_C058_0210/16_X031_C058_0210_3.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X031_C058_0210/16_X031_C058_0210_1.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X031_C058_0210/16_X031_C058_0210_2.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X031_C058_0210/16_X031_C058_0210_4.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X025_C058_0210/16_X025_C058_0210_3.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X025_C058_0210/16_X025_C058_0210_2.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X025_C058_0210/16_X025_C058_0210_0.Json,1,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X025_C058_0210/16_X025_C058_0210_1.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X025_C058_0210/16_X025_C058_0210_4.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X002_C058_0210/16_X002_C058_0210_4.Json,1,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X002_C058_0210/16_X002_C058_0210_1.Json,1,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X002_C058_0210/16_X002_C058_0210_2.Json,1,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X002_C058_0210/16_X002_C058_0210_3.Json,1,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/네모트레이/16_X002_C058_0210/16_X002_C058_0210_0.Json,1,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X091_C102_0321/16_X091_C102_0321_0.Json,1,스티로폼류,캔류,음료수캔
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X091_C102_0321/16_X091_C102_0321_3.Json,1,스티로폼류,캔류,음료수캔
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X091_C102_0321/16_X091_C102_0321_2.Json,0,스티로폼류,캔류,커피캔
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X091_C102_0321/16_X091_C102_0321_1.Json,0,스티로폼류,캔류,음료수캔
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X091_C102_0321/16_X091_C102_0321_4.Json,0,스티로폼류,캔류,음료수캔
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X038_C058_0210/16_X038_C058_0210_4.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X038_C058_0210/16_X038_C058_0210_0.Json,1,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X038_C058_0210/16_X038_C058_0210_2.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X038_C058_0210/16_X038_C058_0210_1.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X038_C058_0210/16_X038_C058_0210_3.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X039_C058_0210/16_X039_C058_0210_0.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X039_C058_0210/16_X039_C058_0210_1.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X039_C058_0210/16_X039_C058_0210_4.Json,1,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X039_C058_0210/16_X039_C058_0210_3.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X099_C102_0321/16_X099_C102_0321_0.Json,1,스티로폼류,플라스틱류,밀폐용기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X099_C102_0321/16_X099_C102_0321_3.Json,1,스티로폼류,플라스틱류,밀폐용기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X099_C102_0321/16_X099_C102_0321_4.Json,0,스티로폼류,플라스틱류,밀폐용기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X099_C102_0321/16_X099_C102_0321_2.Json,0,스티로폼류,플라스틱류,밀폐용기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X099_C102_0321/16_X099_C102_0321_1.Json,1,스티로폼류,플라스틱류,밀폐용기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X004_C171_0210/16_X004_C171_0210_4.Json,1,스티로폼류,플라스틱류,밀폐용기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X004_C171_0210/16_X004_C171_0210_0.Json,1,스티로폼류,플라스틱류,밀폐용기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X004_C171_0210/16_X004_C171_0210_5.Json,1,스티로폼류,플라스틱류,밀폐용기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X004_C171_0210/16_X004_C171_0210_6.Json,1,스티로폼류,플라스틱류,밀폐용기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X004_C171_0210/16_X004_C171_0210_3.Json,1,스티로폼류,플라스틱류,밀폐용기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X004_C171_0210/16_X004_C171_0210_1.Json,0,스티로폼류,플라스틱류,밀폐용기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X004_C171_0210/16_X004_C171_0210_2.Json,1,스티로폼류,플라스틱류,밀폐용기
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X043_C058_0210/16_X043_C058_0210_1.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X043_C058_0210/16_X043_C058_0210_4.Json,1,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X043_C058_0210/16_X043_C058_0210_3.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X043_C058_0210/16_X043_C058_0210_0.Json,1,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X043_C058_0210/16_X043_C058_0210_2.Json,1,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X096_C102_0321/16_X096_C102_0321_4.Json,1,스티로폼류,비닐류,과자봉지
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X096_C102_0321/16_X096_C102_0321_1.Json,0,스티로폼류,비닐류,과자봉지
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X096_C102_0321/16_X096_C102_0321_3.Json,0,스티로폼류,비닐류,과자봉지
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X096_C102_0321/16_X096_C102_0321_0.Json,1,스티로폼류,비닐류,과자봉지
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X096_C102_0321/16_X096_C102_0321_2.Json,0,스티로폼류,비닐류,과자봉지
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X103_C102_0321/16_X103_C102_0321_1.Json,1,스티로폼류,종이류,포장상자
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X103_C102_0321/16_X103_C102_0321_4.Json,1,스티로폼류,종이류,포장상자
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X103_C102_0321/16_X103_C102_0321_3.Json,1,스티로폼류,종이류,포장상자
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X103_C102_0321/16_X103_C102_0321_0.Json,1,스티로폼류,종이류,포장상자
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X103_C102_0321/16_X103_C102_0321_2.Json,1,스티로폼류,종이류,포장상자
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X001_C061_0131/16_X001_C061_0131_3.Json,1,스티로폼류,종이류,기타
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X001_C061_0131/16_X001_C061_0131_2.Json,1,스티로폼류,종이류,기타
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X001_C061_0131/16_X001_C061_0131_0.Json,1,스티로폼류,종이류,기타
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X001_C061_0131/16_X001_C061_0131_1.Json,1,스티로폼류,종이류,기타
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/보호재/16_X001_C061_0131/16_X001_C061_0131_4.Json,1,스티로폼류,종이류,기타
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/포장용기/16_X019_C058_0210/16_X019_C058_0210_1.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/포장용기/16_X019_C058_0210/16_X019_C058_0210_4.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/포장용기/16_X019_C058_0210/16_X019_C058_0210_2.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/포장용기/16_X019_C058_0210/16_X019_C058_0210_0.Json,1,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/포장용기/16_X019_C058_0210/16_X019_C058_0210_3.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/포장용기/16_X016_C058_0210/16_X016_C058_0210_3.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/포장용기/16_X016_C058_0210/16_X016_C058_0210_1.Json,0,스티로폼류,고철류,고철
/home/minsu/disk_c/trash_dataset/085.생활_폐기물_이미지/01.데이터/1.Training/라벨링데이터/스티로폼/포장용기/16_X016_C058_0210/16_X016_C058_0210_4.Json,0,스티로폼류,고철류,고철
